Model,SamplingTechnique,Accuracy,Precision,Recall,F1-Score,FPR,TPR,AUC
KNN,base,0.8746958637469586,0.6780487804878049,0.36387434554973824,0.4735945485519591,"[0.         0.00335893 0.01103647 0.03166987 0.09548944 0.29174664
 1.        ]","[0.         0.10209424 0.22513089 0.36387435 0.56544503 0.7617801
 1.        ]",0.791290661333923
KNN,oversampling,0.791970802919708,0.3974960876369327,0.6649214659685864,0.4975514201762977,"[0.         0.05806142 0.12667946 0.18474088 0.23800384 0.29222649
 1.        ]","[0.         0.35863874 0.56806283 0.66492147 0.7382199  0.7617801
 1.        ]",0.779505532051733
KNN,undersampling,0.7862935928629359,0.3997233748271093,0.756544502617801,0.5230769230769231,"[0.         0.03166987 0.10364683 0.20825336 0.40115163 0.66410749
 1.        ]","[0.         0.33769634 0.56282723 0.7565445  0.85602094 0.94240838
 1.        ]",0.8249678427510526
SVM,base,0.8860502838605029,0.6863468634686347,0.4869109947643979,0.5696784073506891,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 4.79846449e-04
 4.79846449e-04 9.59692898e-04 9.59692898e-04 1.43953935e-03
 1.43953935e-03 1.91938580e-03 1.91938580e-03 2.39923225e-03
 2.39923225e-03 2.87907869e-03 2.87907869e-03 3.35892514e-03
 3.35892514e-03 3.83877159e-03 3.83877159e-03 4.31861804e-03
 4.31861804e-03 4.79846449e-03 4.79846449e-03 5.27831094e-03
 5.27831094e-03 5.75815739e-03 5.75815739e-03 6.23800384e-03
 6.23800384e-03 6.71785029e-03 6.71785029e-03 7.19769674e-03
 7.19769674e-03 7.67754319e-03 7.67754319e-03 8.63723608e-03
 8.63723608e-03 9.11708253e-03 9.11708253e-03 9.59692898e-03
 9.59692898e-03 1.10364683e-02 1.10364683e-02 1.15163148e-02
 1.15163148e-02 1.24760077e-02 1.24760077e-02 1.29558541e-02
 1.29558541e-02 1.34357006e-02 1.34357006e-02 1.39155470e-02
 1.39155470e-02 1.43953935e-02 1.43953935e-02 1.48752399e-02
 1.48752399e-02 1.53550864e-02 1.53550864e-02 1.58349328e-02
 1.58349328e-02 1.72744722e-02 1.72744722e-02 1.91938580e-02
 1.91938580e-02 2.01535509e-02 2.01535509e-02 2.06333973e-02
 2.06333973e-02 2.11132438e-02 2.11132438e-02 2.20729367e-02
 2.20729367e-02 2.30326296e-02 2.30326296e-02 2.44721689e-02
 2.44721689e-02 2.49520154e-02 2.49520154e-02 2.54318618e-02
 2.54318618e-02 2.59117083e-02 2.59117083e-02 2.63915547e-02
 2.63915547e-02 2.68714012e-02 2.68714012e-02 2.73512476e-02
 2.73512476e-02 2.78310940e-02 2.78310940e-02 2.92706334e-02
 2.92706334e-02 3.07101727e-02 3.07101727e-02 3.21497121e-02
 3.21497121e-02 3.26295585e-02 3.26295585e-02 3.31094050e-02
 3.31094050e-02 3.45489443e-02 3.45489443e-02 3.50287908e-02
 3.50287908e-02 3.55086372e-02 3.69481766e-02 3.69481766e-02
 3.74280230e-02 3.74280230e-02 3.79078695e-02 3.79078695e-02
 3.83877159e-02 3.83877159e-02 3.88675624e-02 3.88675624e-02
 3.98272553e-02 3.98272553e-02 4.03071017e-02 4.03071017e-02
 4.07869482e-02 4.07869482e-02 4.12667946e-02 4.12667946e-02
 4.17466411e-02 4.17466411e-02 4.22264875e-02 4.22264875e-02
 4.31861804e-02 4.31861804e-02 4.36660269e-02 4.36660269e-02
 4.41458733e-02 4.41458733e-02 4.51055662e-02 4.51055662e-02
 4.55854127e-02 4.55854127e-02 4.75047985e-02 4.75047985e-02
 4.99040307e-02 4.99040307e-02 5.18234165e-02 5.18234165e-02
 5.27831094e-02 5.27831094e-02 5.37428023e-02 5.37428023e-02
 5.47024952e-02 5.47024952e-02 5.56621881e-02 5.56621881e-02
 5.66218810e-02 5.66218810e-02 5.75815739e-02 5.75815739e-02
 5.80614203e-02 5.80614203e-02 5.85412668e-02 5.85412668e-02
 5.95009597e-02 5.95009597e-02 6.28598848e-02 6.28598848e-02
 6.33397313e-02 6.33397313e-02 6.52591171e-02 6.52591171e-02
 6.66986564e-02 6.66986564e-02 6.86180422e-02 6.86180422e-02
 7.00575816e-02 7.00575816e-02 7.10172745e-02 7.10172745e-02
 7.14971209e-02 7.14971209e-02 7.19769674e-02 7.19769674e-02
 7.24568138e-02 7.24568138e-02 7.48560461e-02 7.48560461e-02
 7.58157390e-02 7.58157390e-02 7.67754319e-02 7.67754319e-02
 7.77351248e-02 7.77351248e-02 7.96545106e-02 7.96545106e-02
 8.01343570e-02 8.01343570e-02 8.39731286e-02 8.39731286e-02
 8.44529750e-02 8.44529750e-02 8.58925144e-02 8.58925144e-02
 8.73320537e-02 8.73320537e-02 8.78119002e-02 8.78119002e-02
 8.92514395e-02 8.92514395e-02 9.02111324e-02 9.02111324e-02
 9.21305182e-02 9.21305182e-02 9.30902111e-02 9.30902111e-02
 9.35700576e-02 9.35700576e-02 9.50095969e-02 9.50095969e-02
 1.01247601e-01 1.01247601e-01 1.03166987e-01 1.03166987e-01
 1.04126679e-01 1.04126679e-01 1.05086372e-01 1.05086372e-01
 1.06525912e-01 1.06525912e-01 1.07965451e-01 1.07965451e-01
 1.11804223e-01 1.11804223e-01 1.12284069e-01 1.12284069e-01
 1.13243762e-01 1.13243762e-01 1.17082534e-01 1.17082534e-01
 1.20441459e-01 1.20441459e-01 1.21880998e-01 1.21880998e-01
 1.36756238e-01 1.36756238e-01 1.40595010e-01 1.40595010e-01
 1.41074856e-01 1.41074856e-01 1.44913628e-01 1.44913628e-01
 1.53071017e-01 1.53071017e-01 1.57869482e-01 1.57869482e-01
 1.61708253e-01 1.61708253e-01 1.62188100e-01 1.62188100e-01
 1.63627639e-01 1.63627639e-01 1.65547025e-01 1.65547025e-01
 1.66506718e-01 1.66506718e-01 1.67946257e-01 1.67946257e-01
 1.70345489e-01 1.70345489e-01 1.70825336e-01 1.70825336e-01
 1.73704415e-01 1.73704415e-01 1.74664107e-01 1.74664107e-01
 1.77063340e-01 1.77063340e-01 1.79942418e-01 1.79942418e-01
 1.88099808e-01 1.88099808e-01 1.88579655e-01 1.88579655e-01
 1.90019194e-01 1.90019194e-01 2.00095969e-01 2.00095969e-01
 2.03454894e-01 2.03454894e-01 2.16890595e-01 2.16890595e-01
 2.23608445e-01 2.23608445e-01 2.24088292e-01 2.24088292e-01
 2.32725528e-01 2.32725528e-01 2.39443378e-01 2.40403071e-01
 2.42802303e-01 2.42802303e-01 2.45201536e-01 2.45201536e-01
 2.45681382e-01 2.45681382e-01 2.52399232e-01 2.52399232e-01
 2.59117083e-01 2.59117083e-01 2.66794626e-01 2.66794626e-01
 2.71113244e-01 2.71113244e-01 2.74952015e-01 2.74952015e-01
 2.79750480e-01 2.79750480e-01 2.81190019e-01 2.81190019e-01
 2.82149712e-01 2.82149712e-01 2.83109405e-01 2.83109405e-01
 3.04702495e-01 3.04702495e-01 3.06621881e-01 3.06621881e-01
 3.10460653e-01 3.10460653e-01 3.16218810e-01 3.16218810e-01
 3.22936660e-01 3.22936660e-01 3.47408829e-01 3.47408829e-01
 3.59404990e-01 3.59404990e-01 3.62284069e-01 3.62284069e-01
 3.67082534e-01 3.67082534e-01 3.69481766e-01 3.69481766e-01
 3.70441459e-01 3.70441459e-01 3.75719770e-01 3.75719770e-01
 3.84357006e-01 3.85796545e-01 3.86756238e-01 3.86756238e-01
 3.95393474e-01 3.95393474e-01 4.25143954e-01 4.25143954e-01
 4.69289827e-01 4.69289827e-01 4.79846449e-01 4.80806142e-01
 4.81765835e-01 4.81765835e-01 4.82245681e-01 4.82245681e-01
 4.87044146e-01 4.88003839e-01 4.89443378e-01 4.89443378e-01
 4.96161228e-01 4.96161228e-01 4.99040307e-01 4.99040307e-01
 5.01439539e-01 5.01439539e-01 5.03838772e-01 5.03838772e-01
 5.16794626e-01 5.18234165e-01 5.38387716e-01 5.38387716e-01
 5.38867562e-01 5.39827255e-01 5.50383877e-01 5.50383877e-01
 5.63339731e-01 5.63339731e-01 5.65738964e-01 5.69097889e-01
 5.71976967e-01 5.71976967e-01 5.97408829e-01 5.97408829e-01
 5.97888676e-01 5.98848369e-01 5.99808061e-01 5.99808061e-01
 6.28598848e-01 6.28598848e-01 6.49712092e-01 6.49712092e-01
 7.08253359e-01 7.08253359e-01 7.21689060e-01 7.21689060e-01
 7.37044146e-01 7.37044146e-01 7.40403071e-01 7.40403071e-01
 7.65355086e-01 7.65355086e-01 7.69193858e-01 7.69193858e-01
 7.99424184e-01 7.99424184e-01 8.11900192e-01 8.11900192e-01
 8.53646833e-01 8.53646833e-01 8.57485605e-01 8.57485605e-01
 8.68042226e-01 8.68042226e-01 8.69481766e-01 8.69481766e-01
 9.99040307e-01 9.99040307e-01 1.00000000e+00]","[0.         0.0026178  0.06282723 0.06282723 0.08115183 0.08115183
 0.08376963 0.08376963 0.09162304 0.09162304 0.12827225 0.12827225
 0.14136126 0.14136126 0.14397906 0.14397906 0.15968586 0.15968586
 0.17801047 0.17801047 0.18062827 0.18062827 0.19633508 0.19633508
 0.20157068 0.20157068 0.20680628 0.20680628 0.20942408 0.20942408
 0.2382199  0.2382199  0.2434555  0.2434555  0.2460733  0.2460733
 0.2486911  0.2486911  0.2565445  0.2565445  0.2617801  0.2617801
 0.26439791 0.26439791 0.26701571 0.26701571 0.28010471 0.28010471
 0.28534031 0.28534031 0.29057592 0.29057592 0.29319372 0.29319372
 0.30628272 0.30628272 0.31151832 0.31151832 0.31413613 0.31413613
 0.31937173 0.31937173 0.32984293 0.32984293 0.34816754 0.34816754
 0.35340314 0.35340314 0.35602094 0.35602094 0.36125654 0.36125654
 0.36649215 0.36649215 0.37958115 0.37958115 0.38219895 0.38219895
 0.38743455 0.38743455 0.39005236 0.39005236 0.39790576 0.39790576
 0.40052356 0.40052356 0.40575916 0.40575916 0.41099476 0.41099476
 0.41361257 0.41361257 0.42146597 0.42146597 0.43193717 0.43193717
 0.43455497 0.43455497 0.43717277 0.43717277 0.43979058 0.43979058
 0.44240838 0.44240838 0.45026178 0.45287958 0.45287958 0.45549738
 0.45549738 0.46596859 0.46596859 0.46858639 0.46858639 0.47120419
 0.47120419 0.47905759 0.47905759 0.48167539 0.48167539 0.48691099
 0.48691099 0.4921466  0.4921466  0.4973822  0.4973822  0.5
 0.5        0.52617801 0.52617801 0.53664921 0.53664921 0.53926702
 0.53926702 0.54188482 0.54188482 0.54450262 0.54450262 0.55235602
 0.55235602 0.55497382 0.55497382 0.56282723 0.56282723 0.56544503
 0.56544503 0.56806283 0.56806283 0.57853403 0.57853403 0.58115183
 0.58115183 0.58376963 0.58376963 0.58638743 0.58638743 0.58900524
 0.58900524 0.59424084 0.59424084 0.59685864 0.59685864 0.60471204
 0.60471204 0.60732984 0.60732984 0.61518325 0.61518325 0.62303665
 0.62303665 0.62565445 0.62565445 0.62827225 0.62827225 0.63350785
 0.63350785 0.63874346 0.63874346 0.64136126 0.64136126 0.64397906
 0.64397906 0.64921466 0.64921466 0.65706806 0.65706806 0.66230366
 0.66230366 0.66492147 0.66492147 0.67015707 0.67015707 0.67277487
 0.67277487 0.67801047 0.67801047 0.68324607 0.68324607 0.69109948
 0.69109948 0.69371728 0.69371728 0.69633508 0.69633508 0.69895288
 0.69895288 0.70157068 0.70157068 0.70418848 0.70418848 0.70680628
 0.70680628 0.70942408 0.70942408 0.71204188 0.71204188 0.71465969
 0.71465969 0.71727749 0.71727749 0.71989529 0.71989529 0.72251309
 0.72251309 0.72774869 0.72774869 0.73298429 0.73298429 0.7434555
 0.7434555  0.7460733  0.7460733  0.7513089  0.7513089  0.7539267
 0.7539267  0.7565445  0.7565445  0.7591623  0.7591623  0.7617801
 0.7617801  0.76439791 0.76439791 0.76701571 0.76701571 0.76963351
 0.76963351 0.77225131 0.77225131 0.77486911 0.77486911 0.77748691
 0.77748691 0.78010471 0.78010471 0.78272251 0.78272251 0.78534031
 0.78534031 0.78795812 0.78795812 0.79319372 0.79319372 0.79581152
 0.79581152 0.79842932 0.79842932 0.80366492 0.80366492 0.80628272
 0.80628272 0.80890052 0.80890052 0.81151832 0.81151832 0.81413613
 0.81413613 0.81675393 0.81675393 0.81937173 0.81937173 0.82460733
 0.82460733 0.82722513 0.82722513 0.82984293 0.82984293 0.83507853
 0.83507853 0.83769634 0.83769634 0.84031414 0.84031414 0.84554974
 0.84554974 0.84554974 0.84554974 0.84816754 0.84816754 0.85078534
 0.85078534 0.85340314 0.85340314 0.85602094 0.85602094 0.85863874
 0.85863874 0.86125654 0.86125654 0.86910995 0.86910995 0.87172775
 0.87172775 0.87434555 0.87434555 0.87696335 0.87696335 0.87958115
 0.87958115 0.88219895 0.88219895 0.88481675 0.88481675 0.88743455
 0.88743455 0.89005236 0.89005236 0.89267016 0.89267016 0.89528796
 0.89528796 0.89790576 0.89790576 0.90052356 0.90052356 0.90314136
 0.90314136 0.90575916 0.90575916 0.90837696 0.90837696 0.91099476
 0.91099476 0.91361257 0.91361257 0.91361257 0.91361257 0.91623037
 0.91623037 0.91884817 0.91884817 0.92146597 0.92146597 0.92408377
 0.92408377 0.92408377 0.92408377 0.92670157 0.92670157 0.92931937
 0.92931937 0.92931937 0.92931937 0.93193717 0.93193717 0.93455497
 0.93455497 0.93979058 0.93979058 0.94240838 0.94240838 0.94502618
 0.94502618 0.94502618 0.94502618 0.94764398 0.94764398 0.94764398
 0.94764398 0.95026178 0.95026178 0.95287958 0.95287958 0.95287958
 0.95287958 0.95549738 0.95549738 0.95811518 0.95811518 0.95811518
 0.95811518 0.96073298 0.96073298 0.96335079 0.96335079 0.96596859
 0.96596859 0.96858639 0.96858639 0.97120419 0.97120419 0.97382199
 0.97382199 0.97643979 0.97643979 0.97905759 0.97905759 0.98167539
 0.98167539 0.98429319 0.98429319 0.98691099 0.98691099 0.9895288
 0.9895288  0.9921466  0.9921466  0.9947644  0.9947644  0.9973822
 0.9973822  1.         1.        ]",0.8842973389876496
SVM,oversampling,0.8629359286293593,0.5407407407407407,0.7643979057591623,0.6334056399132321,"[0.00000000e+00 4.79846449e-04 4.79846449e-04 9.59692898e-04
 9.59692898e-04 1.91938580e-03 1.91938580e-03 2.39923225e-03
 2.39923225e-03 2.87907869e-03 2.87907869e-03 3.83877159e-03
 3.83877159e-03 4.31861804e-03 4.31861804e-03 4.79846449e-03
 4.79846449e-03 5.27831094e-03 5.27831094e-03 5.75815739e-03
 5.75815739e-03 6.23800384e-03 6.23800384e-03 6.71785029e-03
 6.71785029e-03 7.19769674e-03 7.19769674e-03 7.67754319e-03
 7.67754319e-03 8.15738964e-03 8.15738964e-03 8.63723608e-03
 8.63723608e-03 9.11708253e-03 9.11708253e-03 9.59692898e-03
 9.59692898e-03 1.00767754e-02 1.00767754e-02 1.05566219e-02
 1.05566219e-02 1.10364683e-02 1.10364683e-02 1.15163148e-02
 1.15163148e-02 1.19961612e-02 1.19961612e-02 1.29558541e-02
 1.29558541e-02 1.34357006e-02 1.34357006e-02 1.39155470e-02
 1.39155470e-02 1.43953935e-02 1.43953935e-02 1.48752399e-02
 1.48752399e-02 1.63147793e-02 1.63147793e-02 1.67946257e-02
 1.67946257e-02 1.72744722e-02 1.72744722e-02 1.82341651e-02
 1.82341651e-02 1.87140115e-02 1.87140115e-02 1.91938580e-02
 1.91938580e-02 1.96737044e-02 1.96737044e-02 2.30326296e-02
 2.30326296e-02 2.39923225e-02 2.39923225e-02 2.44721689e-02
 2.44721689e-02 2.49520154e-02 2.49520154e-02 2.54318618e-02
 2.54318618e-02 2.59117083e-02 2.59117083e-02 2.73512476e-02
 2.73512476e-02 2.78310940e-02 2.78310940e-02 2.87907869e-02
 2.87907869e-02 3.07101727e-02 3.07101727e-02 3.11900192e-02
 3.11900192e-02 3.16698656e-02 3.16698656e-02 3.35892514e-02
 3.35892514e-02 3.45489443e-02 3.45489443e-02 3.50287908e-02
 3.50287908e-02 3.55086372e-02 3.55086372e-02 3.59884837e-02
 3.59884837e-02 3.64683301e-02 3.64683301e-02 3.79078695e-02
 3.79078695e-02 3.83877159e-02 3.83877159e-02 3.98272553e-02
 3.98272553e-02 4.03071017e-02 4.03071017e-02 4.07869482e-02
 4.07869482e-02 4.12667946e-02 4.12667946e-02 4.27063340e-02
 4.27063340e-02 4.36660269e-02 4.36660269e-02 4.41458733e-02
 4.41458733e-02 4.46257198e-02 4.46257198e-02 4.51055662e-02
 4.51055662e-02 4.55854127e-02 4.55854127e-02 4.60652591e-02
 4.60652591e-02 4.70249520e-02 4.70249520e-02 4.84644914e-02
 4.84644914e-02 4.94241843e-02 4.94241843e-02 4.99040307e-02
 4.99040307e-02 5.03838772e-02 5.03838772e-02 5.08637236e-02
 5.08637236e-02 5.37428023e-02 5.37428023e-02 5.47024952e-02
 5.47024952e-02 5.51823417e-02 5.51823417e-02 5.66218810e-02
 5.66218810e-02 5.71017274e-02 5.71017274e-02 5.75815739e-02
 5.75815739e-02 5.80614203e-02 5.80614203e-02 5.95009597e-02
 5.95009597e-02 5.99808061e-02 5.99808061e-02 6.04606526e-02
 6.04606526e-02 6.19001919e-02 6.19001919e-02 6.28598848e-02
 6.28598848e-02 6.42994242e-02 6.42994242e-02 6.52591171e-02
 6.52591171e-02 6.57389635e-02 6.57389635e-02 6.62188100e-02
 6.62188100e-02 6.66986564e-02 6.66986564e-02 6.90978887e-02
 6.90978887e-02 7.00575816e-02 7.00575816e-02 7.10172745e-02
 7.10172745e-02 7.24568138e-02 7.24568138e-02 7.38963532e-02
 7.38963532e-02 7.53358925e-02 7.53358925e-02 7.62955854e-02
 7.62955854e-02 7.82149712e-02 7.82149712e-02 7.86948177e-02
 7.86948177e-02 8.06142035e-02 8.06142035e-02 8.15738964e-02
 8.15738964e-02 8.49328215e-02 8.49328215e-02 8.63723608e-02
 8.63723608e-02 8.68522073e-02 8.68522073e-02 8.73320537e-02
 8.73320537e-02 8.78119002e-02 8.78119002e-02 8.82917466e-02
 8.82917466e-02 8.87715931e-02 8.87715931e-02 9.06909789e-02
 9.06909789e-02 9.11708253e-02 9.11708253e-02 9.21305182e-02
 9.21305182e-02 9.50095969e-02 9.50095969e-02 9.64491363e-02
 9.64491363e-02 9.78886756e-02 9.78886756e-02 9.88483685e-02
 9.88483685e-02 9.98080614e-02 9.98080614e-02 1.00287908e-01
 1.00287908e-01 1.01727447e-01 1.01727447e-01 1.02207294e-01
 1.02207294e-01 1.06525912e-01 1.06525912e-01 1.07965451e-01
 1.07965451e-01 1.09884837e-01 1.09884837e-01 1.10844530e-01
 1.10844530e-01 1.13723608e-01 1.13723608e-01 1.14683301e-01
 1.14683301e-01 1.16602687e-01 1.16602687e-01 1.19481766e-01
 1.20441459e-01 1.20441459e-01 1.20921305e-01 1.20921305e-01
 1.21880998e-01 1.21880998e-01 1.24280230e-01 1.24280230e-01
 1.25719770e-01 1.25719770e-01 1.33877159e-01 1.33877159e-01
 1.36756238e-01 1.36756238e-01 1.40595010e-01 1.40595010e-01
 1.41554702e-01 1.41554702e-01 1.43953935e-01 1.43953935e-01
 1.46353167e-01 1.46353167e-01 1.46833013e-01 1.46833013e-01
 1.50191939e-01 1.50191939e-01 1.50671785e-01 1.50671785e-01
 1.52111324e-01 1.52111324e-01 1.54990403e-01 1.54990403e-01
 1.56429942e-01 1.56429942e-01 1.56909789e-01 1.56909789e-01
 1.78023033e-01 1.78023033e-01 1.78502879e-01 1.78502879e-01
 1.78982726e-01 1.78982726e-01 1.79942418e-01 1.79942418e-01
 1.86180422e-01 1.86180422e-01 1.89539347e-01 1.89539347e-01
 1.91938580e-01 1.91938580e-01 1.92418426e-01 1.92418426e-01
 1.93378119e-01 1.93378119e-01 2.25527831e-01 2.25527831e-01
 2.28406910e-01 2.28406910e-01 2.30326296e-01 2.30326296e-01
 2.32245681e-01 2.32245681e-01 2.33205374e-01 2.33205374e-01
 2.33685221e-01 2.33685221e-01 2.34644914e-01 2.34644914e-01
 2.37044146e-01 2.37044146e-01 2.38963532e-01 2.38963532e-01
 2.43282150e-01 2.43282150e-01 2.43761996e-01 2.43761996e-01
 2.47120921e-01 2.47120921e-01 2.59117083e-01 2.59117083e-01
 2.66794626e-01 2.66794626e-01 2.69193858e-01 2.69193858e-01
 2.73992322e-01 2.73992322e-01 2.76871401e-01 2.76871401e-01
 2.77831094e-01 2.77831094e-01 2.81190019e-01 2.81190019e-01
 2.98944338e-01 2.98944338e-01 3.00863724e-01 3.00863724e-01
 3.01343570e-01 3.01343570e-01 3.04702495e-01 3.04702495e-01
 3.10460653e-01 3.10460653e-01 3.11420345e-01 3.11420345e-01
 3.19577735e-01 3.19577735e-01 3.26295585e-01 3.26295585e-01
 3.29174664e-01 3.29174664e-01 3.33973129e-01 3.33973129e-01
 3.44049904e-01 3.44049904e-01 3.47888676e-01 3.47888676e-01
 3.48368522e-01 3.48368522e-01 3.74280230e-01 3.74280230e-01
 3.87715931e-01 3.87715931e-01 3.96833013e-01 3.96833013e-01
 4.36180422e-01 4.36180422e-01 4.37140115e-01 4.37140115e-01
 4.68330134e-01 4.68330134e-01 4.72648752e-01 4.72648752e-01
 4.78886756e-01 4.78886756e-01 4.80806142e-01 4.80806142e-01
 4.81765835e-01 4.81765835e-01 4.91842610e-01 4.91842610e-01
 5.11996161e-01 5.11996161e-01 5.16314779e-01 5.16314779e-01
 5.49904031e-01 5.49904031e-01 5.52303263e-01 5.52303263e-01
 5.88291747e-01 5.88291747e-01 6.05566219e-01 6.06525912e-01
 6.18042226e-01 6.19001919e-01 6.22840691e-01 6.22840691e-01
 6.42514395e-01 6.42514395e-01 6.62667946e-01 6.62667946e-01
 6.77543186e-01 6.77543186e-01 6.90978887e-01 6.90978887e-01
 7.26967370e-01 7.28406910e-01 7.38483685e-01 7.38483685e-01
 9.07389635e-01 9.08829175e-01 9.18426104e-01 9.21785029e-01
 9.22744722e-01 9.23704415e-01 9.25143954e-01 9.26103647e-01
 9.46257198e-01 9.47216891e-01 1.00000000e+00]","[0.         0.         0.0104712  0.0104712  0.02094241 0.02094241
 0.02617801 0.02617801 0.02879581 0.02879581 0.03664921 0.03664921
 0.04450262 0.04450262 0.04973822 0.04973822 0.05235602 0.05235602
 0.07329843 0.07329843 0.08376963 0.08376963 0.09162304 0.09162304
 0.09947644 0.09947644 0.10732984 0.10732984 0.10994764 0.10994764
 0.11256545 0.11256545 0.11780105 0.11780105 0.12041885 0.12041885
 0.12565445 0.12565445 0.13612565 0.13612565 0.15445026 0.15445026
 0.15968586 0.15968586 0.16230366 0.16230366 0.16753927 0.16753927
 0.17539267 0.17539267 0.17801047 0.17801047 0.18586387 0.18586387
 0.19371728 0.19371728 0.19633508 0.19633508 0.20418848 0.20418848
 0.20942408 0.20942408 0.21465969 0.21465969 0.22251309 0.22251309
 0.2565445  0.2565445  0.26963351 0.26963351 0.27225131 0.27225131
 0.27748691 0.27748691 0.28534031 0.28534031 0.29057592 0.29057592
 0.30104712 0.30104712 0.30366492 0.30366492 0.32722513 0.32722513
 0.33246073 0.33246073 0.33769634 0.33769634 0.34554974 0.34554974
 0.34816754 0.34816754 0.36387435 0.36387435 0.37172775 0.37172775
 0.37958115 0.37958115 0.38219895 0.38219895 0.39267016 0.39267016
 0.40052356 0.40052356 0.41099476 0.41099476 0.41361257 0.41361257
 0.41623037 0.41623037 0.41884817 0.41884817 0.42408377 0.42408377
 0.42670157 0.42670157 0.42931937 0.42931937 0.43717277 0.43717277
 0.44240838 0.44240838 0.45811518 0.45811518 0.46596859 0.46596859
 0.47120419 0.47120419 0.48429319 0.48429319 0.48691099 0.48691099
 0.4973822  0.4973822  0.5026178  0.5026178  0.5052356  0.5052356
 0.51570681 0.51570681 0.51832461 0.51832461 0.52356021 0.52356021
 0.52617801 0.52617801 0.52879581 0.52879581 0.53664921 0.53664921
 0.54188482 0.54188482 0.54973822 0.54973822 0.55235602 0.55235602
 0.56806283 0.56806283 0.57068063 0.57068063 0.57591623 0.57591623
 0.57853403 0.57853403 0.58900524 0.58900524 0.59424084 0.59424084
 0.59947644 0.59947644 0.60209424 0.60209424 0.60471204 0.60471204
 0.61256545 0.61256545 0.61518325 0.61518325 0.62303665 0.62303665
 0.62565445 0.62565445 0.63089005 0.63089005 0.63612565 0.63612565
 0.63874346 0.63874346 0.64136126 0.64136126 0.64397906 0.64397906
 0.64659686 0.64659686 0.64921466 0.64921466 0.65445026 0.65445026
 0.65706806 0.65706806 0.65968586 0.65968586 0.66230366 0.66230366
 0.66492147 0.66492147 0.66753927 0.66753927 0.67277487 0.67277487
 0.67801047 0.67801047 0.68324607 0.68324607 0.68586387 0.68586387
 0.69633508 0.69633508 0.69895288 0.69895288 0.70418848 0.70418848
 0.71204188 0.71204188 0.71727749 0.71727749 0.71989529 0.71989529
 0.72251309 0.72251309 0.72513089 0.72513089 0.72774869 0.72774869
 0.73298429 0.73298429 0.73560209 0.73560209 0.7382199  0.7382199
 0.7434555  0.7434555  0.7486911  0.7486911  0.7513089  0.7513089
 0.7565445  0.7565445  0.7617801  0.7617801  0.76439791 0.76439791
 0.76963351 0.77486911 0.77486911 0.77748691 0.77748691 0.78010471
 0.78010471 0.78272251 0.78272251 0.78534031 0.78534031 0.78795812
 0.78795812 0.79057592 0.79057592 0.79319372 0.79319372 0.79581152
 0.79581152 0.79842932 0.79842932 0.80104712 0.80104712 0.80366492
 0.80366492 0.80628272 0.80628272 0.80890052 0.80890052 0.81151832
 0.81151832 0.81413613 0.81413613 0.81675393 0.81675393 0.81937173
 0.81937173 0.82198953 0.82198953 0.82460733 0.82460733 0.82722513
 0.82722513 0.82984293 0.82984293 0.83246073 0.83246073 0.83507853
 0.83507853 0.83769634 0.83769634 0.84031414 0.84031414 0.84816754
 0.84816754 0.85340314 0.85340314 0.85602094 0.85602094 0.85863874
 0.85863874 0.86125654 0.86125654 0.86649215 0.86649215 0.86910995
 0.86910995 0.87434555 0.87434555 0.87696335 0.87696335 0.87958115
 0.87958115 0.88219895 0.88219895 0.88481675 0.88481675 0.88743455
 0.88743455 0.89005236 0.89005236 0.89267016 0.89267016 0.89528796
 0.89528796 0.89790576 0.89790576 0.90052356 0.90052356 0.90314136
 0.90314136 0.90575916 0.90575916 0.90837696 0.90837696 0.91099476
 0.91099476 0.91361257 0.91361257 0.91623037 0.91623037 0.91884817
 0.91884817 0.92146597 0.92146597 0.92408377 0.92408377 0.92670157
 0.92670157 0.92931937 0.92931937 0.93193717 0.93193717 0.93455497
 0.93455497 0.93717277 0.93717277 0.93979058 0.93979058 0.94240838
 0.94240838 0.94502618 0.94502618 0.94764398 0.94764398 0.95026178
 0.95026178 0.95287958 0.95287958 0.95549738 0.95549738 0.95811518
 0.95811518 0.96073298 0.96073298 0.96335079 0.96335079 0.96596859
 0.96596859 0.96858639 0.96858639 0.97120419 0.97120419 0.97382199
 0.97382199 0.97905759 0.97905759 0.98167539 0.98167539 0.98429319
 0.98429319 0.98429319 0.98429319 0.98429319 0.98429319 0.98691099
 0.98691099 0.9895288  0.9895288  0.9921466  0.9921466  0.9947644
 0.9947644  0.9973822  0.9973822  0.9973822  0.9973822  1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.        ]",0.8990727155791822
