Model,SamplingTechnique,Accuracy,Precision,Recall,F1-Score,FPR,TPR,AUC
KNN,base,0.82441200324412,0.33112582781456956,0.13089005235602094,0.18761726078799248,"[0.00000000e+00 9.59692898e-04 6.71785029e-03 4.84644914e-02
 1.66026871e-01 4.69289827e-01 1.00000000e+00]","[0.         0.0026178  0.03141361 0.13089005 0.35602094 0.69371728
 1.        ]",0.6407181115655556
KNN,oversampling,0.6492295214922952,0.220162224797219,0.4973821989528796,0.30522088353413657,"[0.         0.09740883 0.21976967 0.32293666 0.4049904  0.46976967
 1.        ]","[0.         0.17015707 0.36910995 0.4973822  0.61518325 0.69371728
 1.        ]",0.6230466983549557
KNN,undersampling,0.6038118410381184,0.23555555555555555,0.693717277486911,0.35169210351692104,"[0.         0.05662188 0.18857965 0.41266795 0.65307102 0.82581574
 1.        ]","[0.         0.13350785 0.40837696 0.69371728 0.86125654 0.96596859
 1.        ]",0.6789682798886556
SVM,base,0.8442822384428224,0.4444444444444444,0.020942408376963352,0.04,"[0.00000000e+00 4.79846449e-04 9.59692898e-04 9.59692898e-04
 1.43953935e-03 1.43953935e-03 1.91938580e-03 1.91938580e-03
 2.39923225e-03 2.39923225e-03 3.35892514e-03 3.35892514e-03
 4.79846449e-03 4.79846449e-03 5.27831094e-03 5.27831094e-03
 5.75815739e-03 5.75815739e-03 6.23800384e-03 6.23800384e-03
 6.71785029e-03 6.71785029e-03 7.19769674e-03 7.19769674e-03
 7.67754319e-03 7.67754319e-03 1.05566219e-02 1.05566219e-02
 1.10364683e-02 1.10364683e-02 1.15163148e-02 1.15163148e-02
 1.24760077e-02 1.24760077e-02 1.39155470e-02 1.39155470e-02
 1.63147793e-02 1.63147793e-02 1.67946257e-02 1.67946257e-02
 1.77543186e-02 1.77543186e-02 1.82341651e-02 1.82341651e-02
 1.91938580e-02 1.91938580e-02 2.01535509e-02 2.01535509e-02
 2.30326296e-02 2.30326296e-02 2.39923225e-02 2.39923225e-02
 2.68714012e-02 2.68714012e-02 2.83109405e-02 2.83109405e-02
 3.02303263e-02 3.02303263e-02 3.50287908e-02 3.50287908e-02
 3.55086372e-02 3.55086372e-02 3.74280230e-02 3.74280230e-02
 3.93474088e-02 3.93474088e-02 4.03071017e-02 4.03071017e-02
 4.27063340e-02 4.27063340e-02 4.31861804e-02 4.31861804e-02
 5.18234165e-02 5.18234165e-02 5.56621881e-02 5.56621881e-02
 5.66218810e-02 5.66218810e-02 5.85412668e-02 5.85412668e-02
 5.90211132e-02 5.90211132e-02 5.95009597e-02 5.95009597e-02
 6.04606526e-02 6.04606526e-02 6.42994242e-02 6.42994242e-02
 6.47792706e-02 6.47792706e-02 6.52591171e-02 6.52591171e-02
 6.57389635e-02 6.57389635e-02 6.66986564e-02 6.66986564e-02
 6.90978887e-02 6.90978887e-02 7.19769674e-02 7.19769674e-02
 7.24568138e-02 7.24568138e-02 7.58157390e-02 7.58157390e-02
 7.62955854e-02 7.62955854e-02 8.10940499e-02 8.10940499e-02
 8.39731286e-02 8.39731286e-02 8.49328215e-02 8.49328215e-02
 8.63723608e-02 8.63723608e-02 9.06909789e-02 9.06909789e-02
 9.21305182e-02 9.21305182e-02 9.64491363e-02 9.64491363e-02
 9.74088292e-02 9.74088292e-02 9.98080614e-02 9.98080614e-02
 1.02687140e-01 1.02687140e-01 1.04126679e-01 1.04126679e-01
 1.04606526e-01 1.04606526e-01 1.05566219e-01 1.05566219e-01
 1.06046065e-01 1.06046065e-01 1.07005758e-01 1.07005758e-01
 1.07485605e-01 1.07485605e-01 1.07965451e-01 1.07965451e-01
 1.12284069e-01 1.12284069e-01 1.13243762e-01 1.13243762e-01
 1.14203455e-01 1.14203455e-01 1.15163148e-01 1.15163148e-01
 1.17562380e-01 1.17562380e-01 1.18042226e-01 1.18042226e-01
 1.19481766e-01 1.19481766e-01 1.20921305e-01 1.20921305e-01
 1.21401152e-01 1.21401152e-01 1.22360845e-01 1.22360845e-01
 1.23800384e-01 1.23800384e-01 1.26199616e-01 1.26199616e-01
 1.27159309e-01 1.27159309e-01 1.28119002e-01 1.28119002e-01
 1.34357006e-01 1.34357006e-01 1.34836852e-01 1.34836852e-01
 1.39635317e-01 1.39635317e-01 1.40115163e-01 1.40115163e-01
 1.43474088e-01 1.43474088e-01 1.44433781e-01 1.44433781e-01
 1.44913628e-01 1.44913628e-01 1.45873321e-01 1.45873321e-01
 1.46833013e-01 1.46833013e-01 1.47312860e-01 1.47312860e-01
 1.53550864e-01 1.53550864e-01 1.59309021e-01 1.59309021e-01
 1.59788868e-01 1.59788868e-01 1.61228407e-01 1.61228407e-01
 1.63627639e-01 1.63627639e-01 1.64587332e-01 1.64587332e-01
 1.70345489e-01 1.70345489e-01 1.71785029e-01 1.71785029e-01
 1.74184261e-01 1.74184261e-01 1.76583493e-01 1.76583493e-01
 1.77543186e-01 1.77543186e-01 1.78502879e-01 1.78502879e-01
 1.80902111e-01 1.80902111e-01 1.84740883e-01 1.84740883e-01
 1.85700576e-01 1.85700576e-01 1.89539347e-01 1.89539347e-01
 1.91938580e-01 1.91938580e-01 1.95777351e-01 1.95777351e-01
 1.96257198e-01 1.96257198e-01 1.97696737e-01 1.97696737e-01
 1.98656430e-01 1.98656430e-01 1.99136276e-01 1.99136276e-01
 2.02015355e-01 2.02015355e-01 2.07293666e-01 2.07293666e-01
 2.07773512e-01 2.07773512e-01 2.08253359e-01 2.08253359e-01
 2.10172745e-01 2.10172745e-01 2.11612284e-01 2.11612284e-01
 2.14011516e-01 2.14011516e-01 2.17370441e-01 2.17370441e-01
 2.20249520e-01 2.20249520e-01 2.20729367e-01 2.20729367e-01
 2.22168906e-01 2.22168906e-01 2.22648752e-01 2.22648752e-01
 2.25527831e-01 2.25527831e-01 2.27927063e-01 2.27927063e-01
 2.30326296e-01 2.30326296e-01 2.32245681e-01 2.32245681e-01
 2.35604607e-01 2.35604607e-01 2.37044146e-01 2.37044146e-01
 2.44241843e-01 2.44241843e-01 2.48080614e-01 2.48080614e-01
 2.50000000e-01 2.50000000e-01 2.51439539e-01 2.51439539e-01
 2.52879079e-01 2.52879079e-01 2.56238004e-01 2.56238004e-01
 2.57677543e-01 2.57677543e-01 2.59596929e-01 2.59596929e-01
 2.60556622e-01 2.60556622e-01 2.64395393e-01 2.64395393e-01
 2.65355086e-01 2.65355086e-01 2.66314779e-01 2.66314779e-01
 2.68234165e-01 2.68234165e-01 2.69673704e-01 2.69673704e-01
 2.71593090e-01 2.71593090e-01 2.72552783e-01 2.72552783e-01
 2.74472169e-01 2.74472169e-01 2.77351248e-01 2.77351248e-01
 2.78310940e-01 2.78310940e-01 2.83589251e-01 2.83589251e-01
 2.85508637e-01 2.85508637e-01 2.91746641e-01 2.91746641e-01
 2.92226488e-01 2.92226488e-01 2.93186180e-01 2.93186180e-01
 2.93666027e-01 2.93666027e-01 2.94625720e-01 2.94625720e-01
 3.03742802e-01 3.03742802e-01 3.08541267e-01 3.08541267e-01
 3.12380038e-01 3.12380038e-01 3.15738964e-01 3.15738964e-01
 3.17178503e-01 3.17178503e-01 3.19577735e-01 3.19577735e-01
 3.20057582e-01 3.20057582e-01 3.25335893e-01 3.25335893e-01
 3.27735125e-01 3.27735125e-01 3.35412668e-01 3.35412668e-01
 3.43090211e-01 3.43090211e-01 3.43570058e-01 3.43570058e-01
 3.45009597e-01 3.45009597e-01 3.45489443e-01 3.45489443e-01
 3.46928983e-01 3.46928983e-01 3.47888676e-01 3.47888676e-01
 3.51247601e-01 3.51247601e-01 3.51727447e-01 3.51727447e-01
 3.59884837e-01 3.59884837e-01 3.62284069e-01 3.62284069e-01
 3.65642994e-01 3.65642994e-01 3.70921305e-01 3.70921305e-01
 3.74280230e-01 3.74280230e-01 3.85316699e-01 3.85316699e-01
 3.86756238e-01 3.86756238e-01 3.95873321e-01 3.95873321e-01
 3.98272553e-01 3.98272553e-01 4.00671785e-01 4.01631478e-01
 4.03550864e-01 4.03550864e-01 4.07869482e-01 4.07869482e-01
 4.08349328e-01 4.08349328e-01 4.16026871e-01 4.16026871e-01
 4.17946257e-01 4.17946257e-01 4.18426104e-01 4.18426104e-01
 4.21785029e-01 4.21785029e-01 4.23224568e-01 4.23224568e-01
 4.26583493e-01 4.26583493e-01 4.33781190e-01 4.33781190e-01
 4.42898273e-01 4.42898273e-01 4.45777351e-01 4.45777351e-01
 4.53454894e-01 4.53454894e-01 4.63531670e-01 4.63531670e-01
 4.64011516e-01 4.64011516e-01 4.64491363e-01 4.64491363e-01
 4.66890595e-01 4.66890595e-01 4.71689060e-01 4.71689060e-01
 4.84165067e-01 4.84165067e-01 4.85604607e-01 4.85604607e-01
 4.92802303e-01 4.92802303e-01 4.99040307e-01 4.99040307e-01
 5.09596929e-01 5.09596929e-01 5.16794626e-01 5.16794626e-01
 5.18234165e-01 5.18234165e-01 5.20153551e-01 5.20153551e-01
 5.20633397e-01 5.20633397e-01 5.23032630e-01 5.23032630e-01
 5.25911708e-01 5.25911708e-01 5.26871401e-01 5.26871401e-01
 5.30710173e-01 5.30710173e-01 5.33109405e-01 5.33109405e-01
 5.37907869e-01 5.37907869e-01 5.41746641e-01 5.41746641e-01
 5.51823417e-01 5.51823417e-01 5.56142035e-01 5.56142035e-01
 5.59500960e-01 5.59500960e-01 5.65259117e-01 5.65259117e-01
 5.66698656e-01 5.66698656e-01 5.69577735e-01 5.69577735e-01
 5.72936660e-01 5.72936660e-01 5.77255278e-01 5.77255278e-01
 5.79174664e-01 5.79174664e-01 5.79654511e-01 5.79654511e-01
 5.85892514e-01 5.85892514e-01 5.91170825e-01 5.91170825e-01
 5.92610365e-01 5.92610365e-01 5.94049904e-01 5.94049904e-01
 6.01727447e-01 6.01727447e-01 6.03166987e-01 6.03166987e-01
 6.03646833e-01 6.03646833e-01 6.06525912e-01 6.06525912e-01
 6.08445298e-01 6.08445298e-01 6.19961612e-01 6.19961612e-01
 6.20921305e-01 6.20921305e-01 6.22840691e-01 6.22840691e-01
 6.23320537e-01 6.23320537e-01 6.38675624e-01 6.38675624e-01
 6.40115163e-01 6.40115163e-01 6.41074856e-01 6.41074856e-01
 6.42034549e-01 6.42994242e-01 6.51151631e-01 6.51151631e-01
 6.54990403e-01 6.54990403e-01 6.60748560e-01 6.60748560e-01
 6.61228407e-01 6.61228407e-01 6.67466411e-01 6.67466411e-01
 6.67946257e-01 6.67946257e-01 6.69865643e-01 6.69865643e-01
 6.71785029e-01 6.71785029e-01 6.72264875e-01 6.72264875e-01
 6.75623800e-01 6.75623800e-01 6.78023033e-01 6.78023033e-01
 6.80422265e-01 6.80422265e-01 6.92418426e-01 6.92418426e-01
 6.94337812e-01 6.94337812e-01 7.01055662e-01 7.01055662e-01
 7.01535509e-01 7.01535509e-01 7.09692898e-01 7.09692898e-01
 7.16890595e-01 7.16890595e-01 7.21689060e-01 7.21689060e-01
 7.28886756e-01 7.28886756e-01 7.30806142e-01 7.30806142e-01
 7.33205374e-01 7.33205374e-01 7.42802303e-01 7.42802303e-01
 7.54318618e-01 7.54318618e-01 7.54798464e-01 7.54798464e-01
 7.59117083e-01 7.59117083e-01 7.64875240e-01 7.64875240e-01
 7.69193858e-01 7.69193858e-01 7.79270633e-01 7.80710173e-01
 8.00383877e-01 8.00383877e-01 8.15259117e-01 8.15259117e-01
 8.26775432e-01 8.26775432e-01 8.29654511e-01 8.29654511e-01
 8.30134357e-01 8.30134357e-01 8.31573896e-01 8.31573896e-01
 8.34452975e-01 8.34452975e-01 8.43570058e-01 8.43570058e-01
 8.45489443e-01 8.45489443e-01 8.48368522e-01 8.48368522e-01
 8.49808061e-01 8.49808061e-01 8.57485605e-01 8.57485605e-01
 8.66122841e-01 8.66122841e-01 8.73800384e-01 8.73800384e-01
 8.79078695e-01 8.79078695e-01 8.87236084e-01 8.87236084e-01
 8.87715931e-01 8.89155470e-01 8.92034549e-01 8.92034549e-01
 9.05470250e-01 9.05470250e-01 9.05950096e-01 9.05950096e-01
 9.06909789e-01 9.06909789e-01 9.15547025e-01 9.15547025e-01
 9.17466411e-01 9.18426104e-01 9.31861804e-01 9.31861804e-01
 9.35220729e-01 9.35220729e-01 9.39059501e-01 9.42418426e-01
 9.52975048e-01 9.52975048e-01 9.71689060e-01 9.71689060e-01
 9.79846449e-01 9.80806142e-01 9.91842610e-01 9.91842610e-01
 9.92802303e-01 9.93761996e-01 1.00000000e+00 1.00000000e+00]","[0.         0.         0.         0.0026178  0.0026178  0.0052356
 0.0052356  0.0078534  0.0078534  0.01570681 0.01570681 0.01832461
 0.01832461 0.02879581 0.02879581 0.03141361 0.03141361 0.03403141
 0.03403141 0.03664921 0.03664921 0.04450262 0.04450262 0.05235602
 0.05235602 0.06020942 0.06020942 0.06282723 0.06282723 0.07068063
 0.07068063 0.07329843 0.07329843 0.07591623 0.07591623 0.08115183
 0.08115183 0.08376963 0.08376963 0.08900524 0.08900524 0.09685864
 0.09685864 0.09947644 0.09947644 0.10209424 0.10209424 0.10471204
 0.10471204 0.10994764 0.10994764 0.11780105 0.11780105 0.12041885
 0.12041885 0.12827225 0.12827225 0.13089005 0.13089005 0.13612565
 0.13612565 0.14136126 0.14136126 0.14659686 0.14659686 0.14921466
 0.14921466 0.15445026 0.15445026 0.15706806 0.15706806 0.15968586
 0.15968586 0.16230366 0.16230366 0.16492147 0.16492147 0.17015707
 0.17015707 0.17801047 0.17801047 0.18062827 0.18062827 0.18324607
 0.18324607 0.18848168 0.18848168 0.19109948 0.19109948 0.19633508
 0.19633508 0.20157068 0.20157068 0.21727749 0.21727749 0.22251309
 0.22251309 0.22513089 0.22513089 0.22774869 0.22774869 0.23036649
 0.23036649 0.23298429 0.23298429 0.2382199  0.2382199  0.2408377
 0.2408377  0.2434555  0.2434555  0.2486911  0.2486911  0.2513089
 0.2513089  0.2539267  0.2539267  0.2591623  0.2591623  0.2617801
 0.2617801  0.26439791 0.26439791 0.27486911 0.27486911 0.27748691
 0.27748691 0.28010471 0.28010471 0.28534031 0.28534031 0.29057592
 0.29057592 0.29581152 0.29581152 0.30104712 0.30104712 0.30628272
 0.30628272 0.31151832 0.31151832 0.31413613 0.31413613 0.31937173
 0.31937173 0.32722513 0.32722513 0.32984293 0.32984293 0.33507853
 0.33507853 0.34031414 0.34031414 0.34293194 0.34293194 0.34554974
 0.34554974 0.34816754 0.34816754 0.35078534 0.35078534 0.35340314
 0.35340314 0.35602094 0.35602094 0.35863874 0.35863874 0.36125654
 0.36125654 0.36649215 0.36649215 0.36910995 0.36910995 0.37172775
 0.37172775 0.37696335 0.37696335 0.37958115 0.37958115 0.38743455
 0.38743455 0.39005236 0.39005236 0.39267016 0.39267016 0.39528796
 0.39528796 0.39790576 0.39790576 0.40052356 0.40052356 0.40314136
 0.40314136 0.40575916 0.40575916 0.40837696 0.40837696 0.41099476
 0.41099476 0.41361257 0.41361257 0.41623037 0.41623037 0.41884817
 0.41884817 0.42408377 0.42408377 0.42670157 0.42670157 0.42931937
 0.42931937 0.43193717 0.43193717 0.43455497 0.43455497 0.43979058
 0.43979058 0.44502618 0.44502618 0.44764398 0.44764398 0.45026178
 0.45026178 0.45287958 0.45287958 0.45549738 0.45549738 0.45811518
 0.45811518 0.46073298 0.46073298 0.46335079 0.46335079 0.46596859
 0.46596859 0.46858639 0.46858639 0.47120419 0.47120419 0.47382199
 0.47382199 0.47643979 0.47643979 0.48167539 0.48167539 0.48429319
 0.48429319 0.48691099 0.48691099 0.4895288  0.4895288  0.4973822
 0.4973822  0.5026178  0.5026178  0.5052356  0.5052356  0.5078534
 0.5078534  0.5104712  0.5104712  0.51308901 0.51308901 0.51570681
 0.51570681 0.52094241 0.52094241 0.52356021 0.52356021 0.52617801
 0.52617801 0.52879581 0.52879581 0.53141361 0.53141361 0.53403141
 0.53403141 0.53664921 0.53664921 0.53926702 0.53926702 0.54188482
 0.54188482 0.54450262 0.54450262 0.54712042 0.54712042 0.55235602
 0.55235602 0.55759162 0.55759162 0.56020942 0.56020942 0.56282723
 0.56282723 0.56544503 0.56544503 0.56806283 0.56806283 0.57068063
 0.57068063 0.57329843 0.57329843 0.57591623 0.57591623 0.58115183
 0.58115183 0.58376963 0.58376963 0.58638743 0.58638743 0.58900524
 0.58900524 0.59162304 0.59162304 0.59424084 0.59424084 0.59685864
 0.59685864 0.59947644 0.59947644 0.60209424 0.60209424 0.60471204
 0.60471204 0.60732984 0.60732984 0.60994764 0.60994764 0.61256545
 0.61256545 0.61518325 0.61518325 0.61780105 0.61780105 0.62041885
 0.62041885 0.62303665 0.62303665 0.62565445 0.62565445 0.62827225
 0.62827225 0.63089005 0.63089005 0.63350785 0.63350785 0.63612565
 0.63612565 0.63874346 0.63874346 0.64136126 0.64136126 0.64397906
 0.64397906 0.64659686 0.64659686 0.64921466 0.64921466 0.65445026
 0.65445026 0.65706806 0.65706806 0.65968586 0.65968586 0.66230366
 0.66230366 0.66753927 0.66753927 0.67015707 0.67015707 0.67277487
 0.67277487 0.67539267 0.67539267 0.67539267 0.67539267 0.68062827
 0.68062827 0.68324607 0.68324607 0.68586387 0.68586387 0.68848168
 0.68848168 0.69109948 0.69109948 0.69371728 0.69371728 0.69895288
 0.69895288 0.70418848 0.70418848 0.70680628 0.70680628 0.71204188
 0.71204188 0.71465969 0.71465969 0.71727749 0.71727749 0.71989529
 0.71989529 0.72251309 0.72251309 0.72513089 0.72513089 0.72774869
 0.72774869 0.73036649 0.73036649 0.73298429 0.73298429 0.73560209
 0.73560209 0.7382199  0.7382199  0.7408377  0.7408377  0.7434555
 0.7434555  0.7460733  0.7460733  0.7486911  0.7486911  0.7513089
 0.7513089  0.7539267  0.7539267  0.7565445  0.7565445  0.7591623
 0.7591623  0.7617801  0.7617801  0.76439791 0.76439791 0.76701571
 0.76701571 0.76963351 0.76963351 0.77225131 0.77225131 0.77486911
 0.77486911 0.77748691 0.77748691 0.78010471 0.78010471 0.78272251
 0.78272251 0.78534031 0.78534031 0.78795812 0.78795812 0.79057592
 0.79057592 0.79319372 0.79319372 0.79842932 0.79842932 0.80104712
 0.80104712 0.80366492 0.80366492 0.80628272 0.80628272 0.80890052
 0.80890052 0.81151832 0.81151832 0.81413613 0.81413613 0.81675393
 0.81675393 0.81937173 0.81937173 0.82198953 0.82198953 0.82460733
 0.82460733 0.82984293 0.82984293 0.83246073 0.83246073 0.83507853
 0.83507853 0.83769634 0.83769634 0.84031414 0.84031414 0.84293194
 0.84293194 0.84554974 0.84554974 0.84816754 0.84816754 0.84816754
 0.84816754 0.85340314 0.85340314 0.85602094 0.85602094 0.85863874
 0.85863874 0.86125654 0.86125654 0.86387435 0.86387435 0.86649215
 0.86649215 0.86910995 0.86910995 0.87172775 0.87172775 0.87434555
 0.87434555 0.87696335 0.87696335 0.87958115 0.87958115 0.88219895
 0.88219895 0.88481675 0.88481675 0.89005236 0.89005236 0.89267016
 0.89267016 0.89528796 0.89528796 0.89790576 0.89790576 0.90052356
 0.90052356 0.90314136 0.90314136 0.90575916 0.90575916 0.90837696
 0.90837696 0.91099476 0.91099476 0.91361257 0.91361257 0.91623037
 0.91623037 0.91884817 0.91884817 0.92146597 0.92146597 0.92408377
 0.92408377 0.92670157 0.92670157 0.92670157 0.92670157 0.92931937
 0.92931937 0.93193717 0.93193717 0.93455497 0.93455497 0.93717277
 0.93717277 0.94240838 0.94240838 0.94502618 0.94502618 0.94764398
 0.94764398 0.95026178 0.95026178 0.95287958 0.95287958 0.95549738
 0.95549738 0.95811518 0.95811518 0.96073298 0.96073298 0.96335079
 0.96335079 0.96596859 0.96596859 0.96858639 0.96858639 0.97120419
 0.97120419 0.97120419 0.97120419 0.97382199 0.97382199 0.97643979
 0.97643979 0.97905759 0.97905759 0.98167539 0.98167539 0.98429319
 0.98429319 0.98429319 0.98429319 0.98691099 0.98691099 0.9895288
 0.9895288  0.9895288  0.9895288  0.9921466  0.9921466  0.9947644
 0.9947644  0.9947644  0.9947644  0.9973822  0.9973822  0.9973822
 0.9973822  1.        ]",0.6920754991910443
